demand_total,demand_cv,lead_time_mean_days,lead_time_cv,eoq_mean,eoq_cv,interorder_time_mean_days,rop_mean,rop_cv,number_poi,under_time_pct,over_time_pct,normal_time_pct,under_logodds_vs_normal,over_logodds_vs_normal,log_demand_total,log_demand_cv,log_lead_time_mean,log_lead_time_cv,log_eoq_mean,log_eoq_cv,log_interorder_time_days,log_rop_mean,log_rop_cv
55.0,0.0,0.0,0.0,0.0,0.0,193.00034722222222,0.0,0.0,2,100.0,0.0,0.0,20.72326583794641,0.0,4.007333185232471,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,5.262691987982139,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.677397537848798e-05,99.99998322602463,0.0,5.128357609597384,20.723265670206644,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,24.00011574074074,0.0,0.0,2,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,3.1780586528671813,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,157.0004050925926,0.0,0.0,3,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,5.056248385552576,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,37.00046296296296,0.18918995007569975,83.0,0.0,14.000231481481482,41.0,0.0,2,85.08461899051684,14.91538100948316,0.0,20.561741930960473,18.82048862069266,-20.72326583694641,-20.72326583694641,3.610930425078456,-1.6650037417683,4.418840607796598,-20.72326583694641,2.6390738638701015,3.713572066704308,-20.72326583694641
0.0,0.0,83.00069444444445,0.0,43.0,0.0,0.0,41.0,0.0,1,68.91372636634375,31.08627363365625,0.0,20.350951032159518,19.554862013669513,-20.72326583694641,-20.72326583694641,4.418848974562132,-20.72326583694641,3.7612001156935624,-20.72326583694641,-20.72326583694641,3.713572066704308,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,125.00104166666667,62.5,0.344,2,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,4.828322070600913,4.135166556742356,-1.0671136216087387
0.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,1,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,3.713572066704308,-20.72326583694641,-20.72326583694641,3.713572066704308,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
39.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1,36.193996687235334,63.806003312764666,0.0,19.706988921431208,20.27394293426094,3.6635616461296463,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,3.6635616461296463,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,113.00034722222222,0.0,0.0,2,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,4.727390891470648,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,2.70805020110221,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
36.0,0.0,44.00046296296296,0.0,77.0,0.2597402597402597,0.0,0.0,0.0,1,27.906997400713976,72.09300259928602,0.0,19.446973114816156,20.39605264059902,3.58351893845611,-20.72326583694641,3.7842001557484286,-20.72326583694641,4.343805421853684,-1.348073148299693,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,4.2626798770413155,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,87.00028935185185,29.666666666666668,1.414213562373095,3,99.9999866965126,1.3303487402794743e-05,0.0,20.72326570491153,4.898100020030635,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,4.4659114445324075,3.39002408106403,0.3465735902799726
0.0,0.0,132.00034722222222,0.0,89.0,0.0,0.0,0.0,0.0,1,72.13105443449106,27.868945565508938,0.0,20.39658031728234,19.445608661291985,-20.72326583694641,-20.72326583694641,4.882804553054291,-20.72326583694641,4.48863636973214,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,1,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,3.9512437185814275,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,1,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,3.9512437185814275,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,1,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,4.31748811353631,-20.72326583694641
23.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,20.72326583794641,3.1354942159291497,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.791759469228055,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,270.00127314814813,0.0,0.0,2,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,5.598426674350769,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,192.0009259259259,0.0,0.0,2,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,5.257500194547017,-20.72326583694641,-20.72326583694641
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,20.72326583794641,0.0,3.6635616461296463,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9616955405363784e-05,99.9999803830446,0.0,5.284064039040253,20.723265641776837,3.258096538021482,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,3.044522437723423,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,158.00115740740742,0.0,18.0,0.0,207.00162037037038,48.0,0.1875,2,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,5.062602358363475,-20.72326583694641,2.8903717578961645,-20.72326583694641,5.3327266211109166,3.871201010907891,-1.6739764335716716
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,193.00115740740742,48.0,0.1875,2,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,5.262696185816476,3.871201010907891,-1.6739764335716716
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,137.0009259259259,39.0,0.0,2,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,4.919987684388687,3.6635616461296463,-20.72326583694641
0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,4.59511985013459,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,1,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,4.700480365792417,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,1,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,4.700480365792417,-20.72326583694641
17.0,0.0,0.0,0.0,38.5,0.5844155844155844,0.0,176.0,0.0,1,0.0,100.0,0.0,0.0,20.72326583794641,2.833213344056216,-20.72326583694641,-20.72326583694641,-20.72326583694641,3.6506582412937387,-0.5371429320833642,-20.72326583694641,5.170483995038151,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,83.00046296296296,0.0,0.0,2,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,4.418846185648065,-20.72326583694641,-20.72326583694641
73.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,1,7.4912786533917215e-06,99.99999250872135,0.0,4.329585135745366,20.723265763033623,4.290459441148391,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,4.290459441148391,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,20.72326583794641,0.0,4.48863636973214,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,4.5217885770490405,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,138.00046296296296,92.0,0.0,2,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,4.927257039955657,4.5217885770490405,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,119.50040509259259,62.333333333333336,0.6730749040171414,3,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,4.783319761261992,4.132496328186477,-0.3958986568424742
0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,1,99.999978763239,2.123676100319061e-05,0.0,20.72326562557878,5.3630165468038005,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,3.9889840465642745,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,58.00011574074074,54.0,0.0,2,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,4.060445006074441,3.9889840465642745,-20.72326583694641
0.0,0.0,27.00011574074074,0.0,54.0,0.0,0.0,0.0,0.0,1,99.99991426655899,8.573344101453525e-05,0.0,20.723264980611635,6.754993778967215,-20.72326583694641,-20.72326583694641,3.295841152689243,-20.72326583694641,3.9889840465642745,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.791759469228055,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
57.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1,5.032190925349461e-05,99.99994967809074,0.0,6.2230108810240825,20.72326533472719,4.04305126783455,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,4.04305126783455,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.1043722331450833e-05,99.99997895627767,0.0,5.353928137947737,20.723265627509164,4.30406509320417,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
59.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1,100.0,0.0,0.0,20.72326583794641,0.0,4.07753744390572,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,3.58351893845611,-20.72326583694641
0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0,99.99997987130112,2.012869887486612e-05,0.0,20.723265636659402,5.309687425489683,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,3.1354942159291497,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
87.0,0.0,13.000231481481482,0.0,56.0,0.0,0.0,0.0,0.0,1,99.9999109699292,8.90300707967123e-05,0.0,20.72326494764531,6.792681865444808,4.465908118654584,-20.72326583694641,2.564967163570813,-20.72326583694641,4.02535169073515,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1,69.1426888901352,30.857311109864796,0.0,20.354267976655827,19.547469365447537,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,3.4339872044851463,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99.99998118049486,1.8819505137348512e-05,0.0,20.72326564975134,5.242778500744453,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,39.50028935185185,15.0,1.4142135623730951,3,26.77973951150246,73.22026048849754,0.0,19.40574126792921,20.41156781762383,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,3.6763079972435837,2.70805020110221,0.3465735902799727
71.0,0.0,0.0,0.0,0.0,0.0,277.00127314814813,22.5,1.0,2,99.99999245992127,7.5400787229459144e-06,0.0,20.723265762545623,4.335993000169901,4.2626798770413155,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,5.6240221023794765,3.1135153092103742,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,1,14.798195199509719,85.20180480049028,0.0,18.812600885070882,20.563118268847262,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,3.8066624897703196,-20.72326583694641,-20.72326583694641,3.8066624897703196,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1,5.726900727439149,94.27309927256086,0.0,17.863270167551544,20.664291533438746,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,3.258096538021482,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
95.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,1,1.2931891220551981e-05,99.99998706810878,0.0,4.86998461715582,20.72326570862749,4.553876891600541,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,4.553876891600541,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,1,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,3.784189633918261,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,20.72326583794641,0.0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,20.72326583794641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,3.784189633918261,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,60.41668198819183,39.58331801180817,0.0,20.219360911277793,19.796503420661093,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64.66160270695904,35.338397293040956,0.0,20.287263211178495,19.68306576857715,2.995732273553991,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
0.0,0.0,0.0,0.0,3.0,0.0,0.0,89.0,0.0,1,1.0152613064321575e-05,99.99998984738694,0.0,4.630117699193084,20.723265736420274,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,1.0986122886681098,-20.72326583694641,-20.72326583694641,4.48863636973214,-20.72326583694641
